customer_id,gender,age,segment,tenure_months,churn,avg_logins,avg_active_minutes,total_tickets,tickets_resolved,total_payments,failed_payments,avg_payment
CUST_00290,Male,33,Premium,71,1,15.285714285714286,611.4285714285714,1.0,1.0,1.0,0.0,99.75
CUST_00291,Male,30,Premium,19,1,15.0,616.6666666666666,,,3.0,0.0,79.72666666666667
CUST_00292,Male,61,Premium,41,0,16.0,755.0,1.0,1.0,1.0,0.0,58.16
CUST_00293,Female,57,Enterprise,34,1,16.0,644.75,1.0,1.0,2.0,0.0,70.035
CUST_00294,Female,23,Premium,22,0,8.0,569.0,2.0,1.0,2.0,1.0,61.699999999999996
CUST_00295,Female,52,Premium,52,1,11.5,449.0,1.0,0.0,3.0,0.0,76.73333333333333
CUST_00296,Female,26,Premium,6,0,15.0,518.0,2.0,2.0,,,
CUST_00297,Male,60,Enterprise,25,0,15.0,569.0,1.0,1.0,2.0,0.0,86.92
CUST_00298,Male,27,Enterprise,66,0,27.0,708.0,,,1.0,0.0,53.58
CUST_00299,Female,56,Enterprise,10,1,14.0,606.0,,,5.0,0.0,91.306
CUST_00300,Male,29,Standard,26,0,18.0,503.75,2.0,2.0,3.0,0.0,83.77333333333333
CUST_00301,Male,62,Enterprise,5,0,13.0,417.0,1.0,1.0,1.0,0.0,68.78
CUST_00302,Male,34,Premium,68,0,11.666666666666666,608.3333333333334,3.0,3.0,2.0,0.0,84.03999999999999
CUST_00303,Female,57,Enterprise,71,0,17.75,656.75,,,4.0,0.0,63.239999999999995
CUST_00304,Female,34,Enterprise,50,0,16.0,775.0,2.0,2.0,3.0,0.0,95.39666666666666
CUST_00305,Male,24,Premium,17,0,12.0,629.0,2.0,2.0,,,
CUST_00306,Female,48,Enterprise,11,0,11.5,626.0,2.0,1.0,2.0,0.0,78.345
CUST_00307,Female,38,Standard,53,0,13.666666666666666,549.6666666666666,,,,,
CUST_00308,Female,29,Enterprise,50,0,15.666666666666666,704.6666666666666,,,1.0,0.0,93.04
CUST_00309,Female,31,Standard,8,0,13.0,335.0,,,4.0,0.0,81.875
CUST_00310,Female,23,Standard,62,0,19.0,485.0,1.0,1.0,,,
CUST_00311,Male,50,Standard,29,0,12.0,659.0,2.0,2.0,3.0,0.0,69.56333333333333
CUST_00312,Female,37,Premium,44,0,15.0,709.0,1.0,1.0,5.0,0.0,97.214
CUST_00313,Male,35,Enterprise,45,0,14.0,672.0,1.0,1.0,1.0,0.0,111.28
CUST_00314,Male,59,Standard,29,0,16.25,601.5,,,3.0,0.0,86.43333333333334
CUST_00315,Female,55,Standard,59,0,13.333333333333334,537.6666666666666,2.0,2.0,6.0,0.0,84.55166666666666
CUST_00316,Male,44,Enterprise,15,0,14.5,561.0,,,2.0,0.0,54.849999999999994
CUST_00317,Male,42,Premium,70,0,10.666666666666666,695.0,,,1.0,0.0,59.49
CUST_00318,Male,31,Premium,44,0,16.75,550.75,1.0,1.0,4.0,0.0,59.0275
CUST_00319,Female,53,Standard,36,0,13.0,497.0,,,3.0,0.0,96.97333333333334
CUST_00320,Female,55,Premium,57,0,18.5,486.5,,,1.0,0.0,81.87
CUST_00321,Male,56,Enterprise,64,0,14.333333333333334,619.6666666666666,,,3.0,0.0,78.26333333333334
CUST_00322,Female,22,Premium,38,0,15.5,670.0,1.0,1.0,3.0,0.0,82.09333333333333
CUST_00323,Female,28,Enterprise,17,0,17.0,608.0,3.0,1.0,2.0,0.0,49.47
CUST_00324,Female,37,Standard,27,1,14.0,915.0,1.0,1.0,4.0,0.0,74.5075
CUST_00325,Female,62,Enterprise,17,0,16.25,589.25,1.0,1.0,1.0,0.0,88.33
CUST_00326,Male,54,Standard,63,0,13.0,554.0,2.0,1.0,,,
CUST_00327,Male,53,Enterprise,11,0,14.0,609.0,,,2.0,1.0,73.34
CUST_00328,Female,60,Enterprise,64,0,15.0,574.8571428571429,,,1.0,0.0,72.89
CUST_00329,Female,33,Premium,39,0,15.0,585.4,2.0,2.0,4.0,1.0,91.405
CUST_00330,Male,23,Enterprise,2,0,13.0,518.0,1.0,1.0,1.0,1.0,74.76
CUST_00331,Male,48,Standard,66,0,16.75,721.5,1.0,1.0,3.0,0.0,73.97333333333334
CUST_00332,Female,60,Enterprise,54,1,21.0,543.0,2.0,0.0,3.0,0.0,72.22333333333334
CUST_00333,Male,64,Standard,29,0,13.333333333333334,653.3333333333334,1.0,1.0,1.0,0.0,66.09
CUST_00334,Female,69,Standard,45,0,15.666666666666666,665.0,4.0,3.0,2.0,0.0,95.005
CUST_00335,Female,34,Enterprise,31,0,17.5,702.0,1.0,1.0,3.0,0.0,82.69666666666667
CUST_00336,Male,47,Premium,49,0,17.75,536.75,1.0,1.0,1.0,0.0,101.38
CUST_00337,Male,61,Enterprise,9,0,23.0,710.0,1.0,1.0,1.0,0.0,46.6
CUST_00338,Female,35,Enterprise,27,0,18.666666666666668,495.6666666666667,,,3.0,0.0,97.28666666666668
CUST_00339,Female,31,Premium,56,0,13.333333333333334,656.0,1.0,1.0,2.0,0.0,78.465
CUST_00340,Male,24,Standard,45,0,14.666666666666666,559.0,,,5.0,0.0,86.074
CUST_00341,Female,53,Enterprise,43,0,12.6,691.6,3.0,3.0,3.0,0.0,95.09666666666665
CUST_00342,Male,61,Premium,22,0,14.0,567.0,2.0,2.0,1.0,0.0,68.67
CUST_00343,Female,20,Premium,33,1,19.666666666666668,472.6666666666667,1.0,1.0,3.0,0.0,86.88
CUST_00344,Male,58,Standard,27,1,14.0,567.0,4.0,4.0,1.0,0.0,55.1
CUST_00345,Male,51,Premium,40,1,12.0,653.3333333333334,4.0,4.0,1.0,0.0,52.46
CUST_00346,Male,45,Standard,26,0,16.0,567.0,,,,,
CUST_00347,Female,36,Enterprise,45,0,18.0,515.0,,,,,
CUST_00348,Female,67,Premium,45,0,15.0,567.0,,,2.0,0.0,77.74
CUST_00349,Male,46,Enterprise,26,0,17.5,655.5,1.0,1.0,3.0,0.0,70.54
CUST_00350,Female,43,Premium,70,0,14.6,611.0,,,3.0,0.0,69.27333333333333
CUST_00351,Male,54,Premium,67,0,,,1.0,1.0,2.0,0.0,78.06
CUST_00352,Male,65,Enterprise,6,0,13.333333333333334,540.3333333333334,1.0,1.0,1.0,0.0,78.43
CUST_00353,Female,61,Premium,28,0,15.25,533.5,1.0,1.0,,,
CUST_00354,Female,58,Enterprise,67,0,18.0,581.25,1.0,1.0,3.0,0.0,91.77666666666666
CUST_00355,Male,45,Enterprise,13,0,16.25,539.25,2.0,2.0,,,
CUST_00356,Female,68,Standard,63,0,14.333333333333334,601.3333333333334,,,3.0,2.0,94.08666666666666
CUST_00357,Female,57,Enterprise,13,0,13.0,471.5,,,2.0,0.0,69.42
CUST_00358,Male,42,Standard,1,0,17.0,555.0,1.0,1.0,1.0,0.0,58.16
CUST_00359,Male,41,Enterprise,40,0,14.0,592.0,1.0,1.0,3.0,0.0,89.85666666666667
CUST_00360,Female,23,Premium,37,0,15.0,562.0,3.0,1.0,2.0,0.0,52.315000000000005
CUST_00361,Male,68,Enterprise,31,1,15.333333333333334,534.6666666666666,1.0,1.0,3.0,0.0,62.10666666666666
CUST_00362,Male,28,Premium,17,0,16.5,537.0,3.0,2.0,2.0,0.0,64.83
CUST_00363,Female,23,Standard,9,0,13.6,585.6,1.0,1.0,,,
CUST_00364,Male,26,Premium,64,0,15.333333333333334,709.5,1.0,1.0,2.0,0.0,88.345
CUST_00365,Male,42,Enterprise,57,1,15.75,670.5,1.0,1.0,7.0,0.0,71.23714285714286
CUST_00366,Female,21,Premium,13,0,15.0,425.0,1.0,1.0,6.0,0.0,100.195
CUST_00367,Female,68,Standard,37,0,14.0,637.8,1.0,1.0,2.0,0.0,78.205
CUST_00368,Male,43,Premium,14,0,15.454545454545455,592.0,1.0,1.0,7.0,0.0,64.17999999999999
CUST_00369,Male,59,Premium,25,1,12.0,519.6666666666666,,,1.0,0.0,73.62
CUST_00370,Female,50,Enterprise,57,0,17.0,658.0,,,3.0,0.0,81.53000000000002
CUST_00371,Female,66,Enterprise,71,0,17.0,556.5,,,,,
CUST_00372,Female,50,Premium,42,0,21.0,643.0,1.0,1.0,1.0,0.0,72.73
CUST_00373,Female,66,Standard,42,0,,,1.0,0.0,2.0,0.0,78.325
CUST_00374,Male,59,Premium,47,0,11.5,713.5,1.0,1.0,,,
CUST_00375,Female,67,Standard,44,0,14.333333333333334,652.5,,,3.0,0.0,65.74333333333334
CUST_00376,Female,62,Standard,41,1,12.75,600.875,1.0,1.0,1.0,0.0,57.34
CUST_00377,Male,53,Standard,3,0,10.0,447.0,4.0,3.0,2.0,1.0,99.565
CUST_00378,Female,43,Premium,1,0,20.0,626.0,,,3.0,0.0,69.27333333333333
CUST_00379,Male,68,Standard,11,0,15.0,482.0,1.0,1.0,1.0,1.0,66.9
CUST_00380,Female,45,Premium,7,0,15.333333333333334,793.6666666666666,1.0,1.0,5.0,0.0,90.376
CUST_00381,Female,35,Standard,12,0,17.5,648.5,,,2.0,0.0,95.235
CUST_00382,Female,66,Standard,38,0,13.333333333333334,572.3333333333334,1.0,1.0,3.0,0.0,81.93
CUST_00383,Male,32,Premium,54,0,12.666666666666666,736.3333333333334,,,3.0,0.0,65.46666666666667
CUST_00384,Male,34,Enterprise,67,0,15.0,473.5,,,4.0,0.0,78.685
CUST_00385,Female,46,Enterprise,53,1,20.6,525.6,1.0,1.0,1.0,0.0,70.12
CUST_00386,Male,23,Premium,32,1,16.0,545.0,1.0,1.0,5.0,0.0,80.65599999999999
CUST_00387,Male,35,Premium,45,0,15.0,701.6666666666666,1.0,1.0,2.0,0.0,73.815
CUST_00388,Male,49,Enterprise,51,0,18.0,575.0,,,1.0,0.0,79.5
CUST_00389,Male,63,Enterprise,37,1,15.5,642.0,,,1.0,0.0,93.25
CUST_00390,Male,49,Enterprise,59,0,16.333333333333332,605.3333333333334,2.0,2.0,2.0,0.0,49.07
CUST_00391,Male,55,Premium,54,0,17.0,588.0,,,,,
CUST_00392,Female,22,Standard,18,0,14.2,593.2,,,5.0,0.0,91.462
CUST_00393,Female,41,Premium,1,0,15.333333333333334,657.0,1.0,1.0,1.0,0.0,53.88
CUST_00394,Male,68,Enterprise,21,1,15.4,660.0,,,2.0,0.0,65.55499999999999
CUST_00395,Female,41,Standard,28,1,14.0,601.5,,,2.0,0.0,81.86
CUST_00396,Female,69,Premium,16,0,16.166666666666668,618.6666666666666,,,1.0,0.0,83.24
CUST_00397,Female,69,Enterprise,48,0,16.5,538.5,1.0,1.0,2.0,0.0,65.065
CUST_00398,Female,68,Premium,28,0,12.5,529.25,3.0,2.0,3.0,0.0,69.76666666666667
CUST_00399,Male,31,Standard,22,0,20.0,394.0,1.0,1.0,3.0,0.0,79.40666666666667
CUST_00400,Female,40,Enterprise,1,0,17.0,728.0,1.0,1.0,2.0,0.0,68.93
CUST_00401,Female,23,Premium,42,1,14.666666666666666,622.0,1.0,1.0,3.0,0.0,84.19666666666666
CUST_00402,Male,50,Standard,70,0,19.5,618.5,,,1.0,0.0,92.77
CUST_00403,Male,63,Standard,3,0,16.5,714.0,,,2.0,0.0,78.34
CUST_00404,Female,50,Premium,44,0,12.2,587.6,1.0,1.0,,,
CUST_00405,Female,42,Standard,27,1,15.333333333333334,514.3333333333334,,,4.0,0.0,65.005
CUST_00406,Female,39,Enterprise,51,0,10.5,421.0,,,2.0,0.0,104.13499999999999
CUST_00407,Female,34,Standard,24,0,16.25,503.125,1.0,0.0,1.0,0.0,73.82
CUST_00408,Female,42,Premium,20,0,14.75,519.75,2.0,2.0,4.0,0.0,71.1125
CUST_00409,Female,47,Enterprise,32,0,12.0,574.0,1.0,1.0,,,
CUST_00410,Male,35,Standard,13,0,14.666666666666666,685.0,2.0,1.0,,,
CUST_00411,Female,56,Standard,43,1,16.333333333333332,556.3333333333334,3.0,2.0,1.0,0.0,113.15
CUST_00412,Female,40,Enterprise,20,0,12.333333333333334,556.6666666666666,2.0,2.0,,,
CUST_00413,Male,34,Enterprise,2,0,13.0,409.0,,,4.0,0.0,87.715
CUST_00414,Male,36,Standard,68,1,13.5,639.75,,,3.0,0.0,80.31333333333333
CUST_00415,Male,69,Enterprise,60,1,15.333333333333334,660.3333333333334,,,1.0,0.0,82.28
CUST_00416,Male,56,Premium,4,0,16.5,714.5,2.0,2.0,2.0,0.0,70.33
CUST_00417,Female,32,Standard,17,0,14.666666666666666,527.3333333333334,3.0,3.0,1.0,0.0,90.92
CUST_00418,Female,38,Premium,1,1,11.0,577.0,2.0,2.0,3.0,0.0,69.60333333333334
CUST_00419,Female,49,Standard,33,0,,,1.0,1.0,,,
CUST_00420,Female,64,Premium,30,0,10.333333333333334,558.6666666666666,,,2.0,0.0,91.745
CUST_00421,Female,37,Premium,5,0,13.25,633.0,1.0,1.0,3.0,0.0,87.16333333333334
CUST_00422,Female,33,Enterprise,12,0,10.0,708.5,2.0,2.0,3.0,0.0,110.85666666666667
CUST_00423,Male,55,Standard,32,0,17.0,483.0,1.0,1.0,3.0,0.0,77.14999999999999
CUST_00424,Female,55,Enterprise,38,0,,,1.0,0.0,3.0,0.0,69.77
CUST_00425,Male,39,Enterprise,17,0,14.333333333333334,638.0,1.0,1.0,1.0,0.0,82.62
CUST_00426,Male,38,Standard,58,0,13.333333333333334,567.6666666666666,2.0,2.0,3.0,0.0,79.8
CUST_00427,Female,64,Premium,40,1,13.0,679.0,1.0,1.0,,,
CUST_00428,Male,63,Standard,24,1,15.25,710.0,3.0,2.0,4.0,0.0,70.1425
CUST_00429,Female,26,Standard,12,1,16.166666666666668,634.6666666666666,3.0,3.0,2.0,0.0,66.75
CUST_00430,Male,63,Standard,19,0,18.0,581.5,,,1.0,0.0,94.52
CUST_00431,Female,23,Enterprise,29,0,16.0,553.0,2.0,1.0,2.0,0.0,69.28999999999999
CUST_00432,Male,53,Standard,52,1,13.8,604.8,1.0,1.0,,,
CUST_00433,Female,21,Standard,17,1,12.333333333333334,602.6666666666666,2.0,2.0,,,
CUST_00434,Female,24,Standard,21,1,17.0,534.5,1.0,1.0,3.0,0.0,73.26333333333334
CUST_00435,Female,29,Premium,60,0,15.666666666666666,520.1666666666666,1.0,1.0,,,
CUST_00436,Female,51,Premium,20,0,12.0,799.0,1.0,1.0,2.0,0.0,86.875
CUST_00437,Female,61,Premium,53,0,,,1.0,1.0,,,
CUST_00438,Male,60,Premium,63,0,11.5,598.0,2.0,2.0,,,
CUST_00439,Male,32,Enterprise,57,0,12.5,694.0,2.0,1.0,3.0,0.0,79.79
CUST_00440,Male,58,Enterprise,29,0,16.8,614.2,,,3.0,0.0,57.98
CUST_00441,Female,24,Standard,1,0,11.5,474.5,1.0,1.0,4.0,0.0,93.0625
CUST_00442,Male,29,Enterprise,59,1,12.5,741.5,1.0,1.0,6.0,1.0,82.94166666666666
CUST_00443,Female,29,Premium,64,0,16.0,635.5,1.0,1.0,5.0,0.0,69.36
CUST_00444,Female,57,Standard,71,0,23.0,503.0,,,3.0,1.0,75.33333333333333
CUST_00445,Male,46,Standard,44,0,,,1.0,1.0,3.0,1.0,56.75333333333334
CUST_00446,Male,40,Premium,48,1,21.0,575.0,1.0,1.0,2.0,0.0,79.565
CUST_00447,Female,27,Premium,15,0,14.75,601.25,,,,,
CUST_00448,Male,20,Premium,35,1,11.0,544.6,2.0,2.0,3.0,1.0,87.12
CUST_00449,Female,47,Enterprise,23,0,17.75,596.25,1.0,1.0,5.0,0.0,94.05199999999999
CUST_00450,Female,68,Standard,53,0,16.333333333333332,633.3333333333334,1.0,0.0,1.0,0.0,105.4
CUST_00451,Female,58,Premium,45,0,12.0,522.0,1.0,1.0,2.0,0.0,100.785
CUST_00452,Female,33,Standard,13,1,14.6,625.2,,,5.0,0.0,84.822
CUST_00453,Female,40,Standard,34,0,17.0,472.3333333333333,4.0,4.0,2.0,0.0,70.365
CUST_00454,Male,49,Enterprise,38,0,,,2.0,2.0,2.0,0.0,75.905
CUST_00455,Male,40,Standard,70,0,17.0,660.0,2.0,2.0,2.0,0.0,70.83500000000001
CUST_00456,Female,68,Premium,68,0,13.75,545.25,,,1.0,0.0,22.12
CUST_00457,Female,28,Premium,5,1,15.0,513.0,4.0,3.0,1.0,0.0,86.52
CUST_00458,Male,36,Standard,40,0,17.0,606.0,2.0,2.0,2.0,0.0,81.965
CUST_00459,Male,24,Standard,70,0,13.5,629.0,2.0,2.0,3.0,0.0,95.53333333333335
CUST_00460,Female,50,Enterprise,21,0,16.333333333333332,536.6666666666666,1.0,1.0,3.0,0.0,76.81333333333333
CUST_00461,Male,59,Premium,28,0,15.0,647.0,1.0,1.0,2.0,0.0,75.53999999999999
CUST_00462,Female,57,Premium,3,0,9.0,503.0,1.0,1.0,2.0,0.0,90.17
CUST_00463,Male,62,Standard,23,0,16.333333333333332,517.6666666666666,1.0,1.0,2.0,0.0,107.83
CUST_00464,Female,38,Standard,19,0,11.5,533.0,,,2.0,0.0,56.555
CUST_00465,Male,55,Standard,50,0,17.5,571.25,,,1.0,0.0,64.95
CUST_00466,Female,69,Premium,58,1,16.5,677.0,1.0,1.0,1.0,0.0,107.89
CUST_00467,Male,52,Standard,20,0,18.333333333333332,632.6666666666666,,,2.0,0.0,86.225
CUST_00468,Male,32,Enterprise,53,0,11.25,518.25,,,4.0,0.0,88.0425
CUST_00469,Female,33,Enterprise,9,0,12.0,520.5,4.0,2.0,1.0,0.0,85.52
CUST_00470,Male,52,Standard,4,0,14.666666666666666,655.3333333333334,1.0,1.0,1.0,0.0,51.0
CUST_00471,Female,48,Enterprise,41,0,17.0,591.4,2.0,2.0,,,
CUST_00472,Male,62,Enterprise,25,0,13.666666666666666,629.6666666666666,,,3.0,0.0,63.026666666666664
CUST_00473,Female,68,Enterprise,34,1,11.75,635.0,,,,,
CUST_00474,Male,55,Enterprise,9,1,,,1.0,0.0,1.0,0.0,100.3
CUST_00475,Female,63,Enterprise,13,1,15.666666666666666,645.0,1.0,0.0,3.0,0.0,78.72
CUST_00476,Male,29,Premium,9,0,20.0,737.0,1.0,1.0,6.0,1.0,70.54833333333333
CUST_00477,Female,50,Standard,4,0,14.5,580.5,2.0,2.0,5.0,1.0,82.876
CUST_00478,Male,25,Enterprise,34,1,18.0,550.0,1.0,1.0,1.0,0.0,76.97
CUST_00479,Female,20,Standard,7,0,15.333333333333334,561.1666666666666,1.0,1.0,2.0,0.0,86.64500000000001
CUST_00480,Female,26,Enterprise,15,0,18.0,425.0,,,2.0,0.0,78.62
CUST_00481,Female,46,Premium,38,0,16.333333333333332,581.6666666666666,2.0,2.0,3.0,0.0,75.11
CUST_00482,Male,40,Premium,52,0,17.0,377.0,3.0,3.0,2.0,0.0,96.745
CUST_00483,Female,47,Enterprise,7,0,12.5,621.0,2.0,2.0,1.0,0.0,72.22
CUST_00484,Male,35,Enterprise,45,1,15.0,596.5,1.0,1.0,,,
CUST_00485,Female,65,Enterprise,59,0,17.0,435.0,,,2.0,0.0,102.86
CUST_00486,Male,42,Premium,21,0,15.0,612.6666666666666,1.0,1.0,1.0,0.0,50.21
CUST_00487,Female,39,Premium,28,0,11.0,642.0,,,3.0,0.0,86.88666666666667
CUST_00488,Male,57,Standard,3,0,15.5,492.8333333333333,1.0,1.0,2.0,1.0,80.965
CUST_00489,Male,44,Premium,14,0,17.0,614.0,1.0,1.0,1.0,0.0,61.79
CUST_00490,Female,47,Enterprise,2,0,15.0,689.0,1.0,1.0,,,
CUST_00491,Male,24,Standard,29,0,13.5,676.5,2.0,2.0,2.0,0.0,65.595
CUST_00492,Male,40,Premium,18,0,14.333333333333334,579.0,2.0,2.0,2.0,1.0,66.89999999999999
CUST_00493,Female,37,Premium,37,0,14.666666666666666,472.0,,,2.0,0.0,65.485
CUST_00494,Male,66,Enterprise,45,0,,,,,,,
CUST_00495,Male,25,Standard,45,0,19.0,662.0,1.0,1.0,1.0,1.0,76.43
CUST_00496,Male,48,Premium,24,0,12.333333333333334,580.6666666666666,1.0,1.0,1.0,0.0,91.43
CUST_00497,Female,38,Premium,46,0,15.5,692.75,2.0,2.0,3.0,0.0,80.58
CUST_00498,Male,52,Enterprise,12,0,16.0,466.25,1.0,0.0,1.0,0.0,102.93
CUST_00499,Female,20,Standard,53,0,15.6,641.4,3.0,3.0,,,
CUST_00500,Male,64,Standard,45,0,14.0,696.5,,,,,
CUST_00501,Male,22,Standard,32,0,12.0,625.0,2.0,2.0,2.0,0.0,85.74
CUST_00502,Male,61,Standard,18,1,13.0,672.0,1.0,1.0,2.0,0.0,62.515
CUST_00503,Female,40,Enterprise,13,0,17.333333333333332,535.6666666666666,,,,,
CUST_00504,Male,54,Premium,4,0,14.0,580.5,2.0,2.0,3.0,0.0,75.91000000000001
CUST_00505,Male,60,Premium,23,1,18.5,508.5,1.0,1.0,2.0,0.0,92.5
CUST_00506,Female,59,Standard,62,0,12.0,587.0,1.0,1.0,3.0,0.0,65.84666666666666
CUST_00507,Male,22,Standard,54,0,14.0,633.0,,,2.0,0.0,63.400000000000006
CUST_00508,Female,44,Standard,55,0,13.666666666666666,698.0,,,1.0,0.0,74.33
CUST_00509,Female,64,Premium,69,0,17.0,589.6,1.0,1.0,5.0,1.0,70.14200000000001
CUST_00510,Male,57,Premium,40,0,18.0,509.0,1.0,1.0,3.0,0.0,77.96333333333332
CUST_00511,Female,64,Standard,14,0,14.0,630.5,,,2.0,0.0,90.19
CUST_00512,Male,39,Enterprise,28,0,16.0,554.0,1.0,1.0,1.0,0.0,115.33
CUST_00513,Female,63,Premium,71,0,12.666666666666666,667.0,2.0,1.0,4.0,0.0,99.4425
CUST_00514,Female,64,Premium,67,0,18.333333333333332,684.6666666666666,1.0,1.0,1.0,0.0,66.86
CUST_00515,Male,53,Standard,29,0,14.5,558.5,1.0,1.0,3.0,0.0,90.25666666666666
CUST_00516,Female,40,Enterprise,61,0,10.5,663.0,1.0,1.0,2.0,1.0,77.6
CUST_00517,Female,67,Standard,68,0,15.5,575.0,,,2.0,0.0,94.435
CUST_00518,Female,42,Standard,9,0,15.0,522.8,,,1.0,0.0,86.29
CUST_00519,Female,25,Enterprise,17,0,18.333333333333332,596.0,1.0,1.0,,,
CUST_00520,Female,32,Enterprise,49,0,13.0,487.25,2.0,1.0,1.0,0.0,70.18
CUST_00521,Male,68,Enterprise,63,0,16.2,578.2,2.0,1.0,1.0,0.0,89.54
CUST_00522,Female,42,Premium,46,0,15.75,573.0,,,2.0,0.0,96.685
CUST_00523,Male,28,Standard,13,0,18.666666666666668,598.0,,,4.0,0.0,87.09
CUST_00524,Female,36,Premium,45,0,,,1.0,1.0,2.0,0.0,77.82499999999999
CUST_00525,Male,21,Enterprise,53,1,17.5,523.0,1.0,1.0,2.0,0.0,82.05000000000001
CUST_00526,Male,38,Premium,17,1,,,2.0,1.0,2.0,0.0,92.87
CUST_00527,Female,38,Enterprise,47,1,14.0,636.6,,,2.0,0.0,78.775
CUST_00528,Female,26,Enterprise,62,0,15.333333333333334,657.0,2.0,2.0,4.0,0.0,85.685
CUST_00529,Female,61,Standard,50,1,9.25,548.75,1.0,0.0,2.0,0.0,83.405
CUST_00530,Male,61,Standard,43,0,12.25,608.5,,,,,
CUST_00531,Female,39,Standard,68,0,19.0,724.0,3.0,2.0,2.0,0.0,88.83500000000001
CUST_00532,Male,28,Premium,28,1,15.857142857142858,612.0,,,3.0,0.0,88.19
CUST_00533,Male,36,Standard,45,1,14.333333333333334,715.1666666666666,,,1.0,0.0,81.45
CUST_00534,Male,46,Enterprise,41,0,19.0,685.0,1.0,1.0,2.0,0.0,64.055
CUST_00535,Female,66,Standard,36,1,16.0,526.6666666666666,2.0,2.0,3.0,0.0,81.36333333333333
CUST_00536,Female,21,Premium,33,0,15.0,703.0,1.0,1.0,1.0,0.0,65.53
CUST_00537,Male,55,Standard,25,0,14.0,690.0,2.0,1.0,1.0,0.0,90.53
CUST_00538,Male,38,Standard,19,0,22.0,601.3333333333334,,,3.0,0.0,74.89
CUST_00539,Female,36,Standard,47,1,13.4,638.6,,,1.0,0.0,70.23
CUST_00540,Male,24,Premium,33,0,18.0,608.0,2.0,1.0,1.0,0.0,86.05
CUST_00541,Female,58,Enterprise,67,1,16.5,447.5,2.0,2.0,,,
CUST_00542,Male,37,Enterprise,14,0,19.5,590.5,1.0,1.0,2.0,0.0,50.120000000000005
CUST_00543,Female,26,Enterprise,33,1,10.333333333333334,486.3333333333333,2.0,2.0,1.0,0.0,109.19
CUST_00544,Male,36,Standard,42,0,12.0,455.0,,,1.0,0.0,99.83
CUST_00545,Female,58,Standard,65,0,14.75,607.0,,,1.0,0.0,105.96
CUST_00546,Male,55,Premium,47,1,15.75,539.25,1.0,0.0,1.0,0.0,107.49
CUST_00547,Female,59,Enterprise,35,0,14.333333333333334,571.0,,,2.0,0.0,69.415
CUST_00548,Female,64,Standard,32,0,14.0,505.5,1.0,1.0,1.0,0.0,86.75
CUST_00549,Male,23,Standard,55,0,,,2.0,1.0,,,
CUST_00550,Male,57,Standard,54,0,14.2,480.6,1.0,0.0,4.0,0.0,84.72
CUST_00551,Female,44,Premium,51,0,8.5,429.5,,,4.0,0.0,63.45
CUST_00552,Male,24,Enterprise,59,0,15.333333333333334,528.0,2.0,2.0,5.0,1.0,70.654
CUST_00553,Female,49,Premium,14,0,18.333333333333332,552.0,1.0,1.0,1.0,0.0,64.34
CUST_00554,Male,31,Enterprise,18,1,15.833333333333334,627.0,1.0,1.0,1.0,1.0,59.0
CUST_00555,Female,23,Enterprise,55,1,16.142857142857142,618.5714285714286,2.0,2.0,1.0,0.0,88.59
CUST_00556,Female,43,Standard,56,0,14.75,565.75,,,,,
CUST_00557,Female,48,Standard,49,0,19.5,661.5,,,2.0,0.0,91.255
CUST_00558,Female,28,Standard,60,1,18.75,641.5,1.0,1.0,1.0,0.0,80.35
CUST_00559,Female,23,Standard,53,0,13.0,404.0,1.0,1.0,2.0,0.0,68.99
CUST_00560,Female,43,Standard,71,1,10.0,598.3333333333334,3.0,3.0,2.0,0.0,79.43
CUST_00561,Male,33,Enterprise,6,0,12.5,566.5,4.0,3.0,1.0,0.0,95.03
CUST_00562,Male,24,Standard,70,0,10.6,555.2,,,1.0,0.0,34.15
CUST_00563,Male,37,Standard,8,0,11.5,601.0,1.0,0.0,3.0,0.0,83.94333333333333
CUST_00564,Female,61,Premium,15,0,19.5,658.5,,,4.0,0.0,87.405
CUST_00565,Female,38,Premium,26,1,15.0,494.0,,,2.0,0.0,60.685
CUST_00566,Female,31,Enterprise,39,0,16.5,564.0,1.0,0.0,1.0,0.0,65.86
CUST_00567,Female,37,Enterprise,3,0,18.0,693.0,3.0,3.0,2.0,0.0,112.865
CUST_00568,Male,36,Premium,57,0,11.2,559.4,2.0,2.0,2.0,0.0,64.15
CUST_00569,Male,49,Premium,10,0,16.666666666666668,676.0,1.0,1.0,4.0,0.0,70.015
CUST_00570,Female,43,Standard,3,0,12.666666666666666,695.3333333333334,,,2.0,0.0,83.0
CUST_00571,Male,30,Standard,46,0,16.0,606.0,2.0,1.0,1.0,0.0,77.92
CUST_00572,Male,54,Enterprise,22,0,,,1.0,1.0,1.0,0.0,56.81
CUST_00573,Female,42,Premium,67,0,11.0,557.0,,,,,
CUST_00574,Male,36,Enterprise,65,0,15.666666666666666,671.0,,,1.0,0.0,84.65
CUST_00575,Female,20,Standard,19,0,17.5,508.0,,,1.0,0.0,96.43
CUST_00576,Male,34,Enterprise,62,0,14.0,597.0,,,3.0,0.0,91.87666666666667
CUST_00577,Female,51,Enterprise,57,1,15.0,629.0,1.0,1.0,4.0,0.0,83.16499999999999
CUST_00578,Female,28,Enterprise,13,0,16.0,659.5,2.0,2.0,2.0,0.0,58.6
CUST_00579,Female,34,Standard,16,0,10.333333333333334,626.0,1.0,1.0,3.0,0.0,68.45333333333333
