ticket_id,customer_id,issue_type,resolved
TIC_00661,CUST_07718,General,Yes
TIC_00662,CUST_04416,Technical,Yes
TIC_00663,CUST_03575,General,Yes
TIC_00664,CUST_06290,Billing,Yes
TIC_00665,CUST_01287,Technical,Yes
TIC_00666,CUST_08170,Technical,Yes
TIC_00667,CUST_09730,Technical,Yes
TIC_00668,CUST_06698,General,Yes
TIC_00669,CUST_06639,Technical,Yes
TIC_00670,CUST_07587,Billing,No
TIC_00671,CUST_02708,Technical,Yes
TIC_00672,CUST_03924,Billing,No
TIC_00673,CUST_05372,General,Yes
TIC_00674,CUST_00916,General,Yes
TIC_00675,CUST_06513,General,Yes
TIC_00676,CUST_04923,Billing,No
TIC_00677,CUST_08580,General,Yes
TIC_00678,CUST_03696,Technical,Yes
TIC_00679,CUST_06748,Technical,Yes
TIC_00680,CUST_07500,Billing,Yes
TIC_00681,CUST_07599,Technical,Yes
TIC_00682,CUST_05571,Technical,Yes
TIC_00683,CUST_01233,Technical,Yes
TIC_00684,CUST_08075,Billing,Yes
TIC_00685,CUST_07636,Technical,Yes
TIC_00686,CUST_06890,Technical,Yes
TIC_00687,CUST_05303,General,Yes
TIC_00688,CUST_04216,General,Yes
TIC_00689,CUST_05692,Technical,Yes
TIC_00690,CUST_00525,Technical,Yes
TIC_00691,CUST_02505,Billing,Yes
TIC_00692,CUST_05899,Billing,Yes
TIC_00693,CUST_05397,Billing,No
TIC_00694,CUST_06611,General,Yes
TIC_00695,CUST_01597,General,Yes
TIC_00696,CUST_08550,General,No
TIC_00697,CUST_02945,Billing,Yes
TIC_00698,CUST_06155,General,Yes
TIC_00699,CUST_03552,General,Yes
TIC_00700,CUST_01339,Technical,Yes
TIC_00701,CUST_08175,Billing,Yes
TIC_00702,CUST_00025,Billing,Yes
TIC_00703,CUST_02549,Billing,Yes
TIC_00704,CUST_05936,General,Yes
TIC_00705,CUST_06905,General,Yes
TIC_00706,CUST_09395,Billing,Yes
TIC_00707,CUST_02562,Technical,Yes
TIC_00708,CUST_05076,Billing,Yes
TIC_00709,CUST_08321,Billing,Yes
TIC_00710,CUST_02919,Technical,Yes
TIC_00711,CUST_01658,Technical,Yes
TIC_00712,CUST_08221,Billing,Yes
TIC_00713,CUST_04130,Technical,Yes
TIC_00714,CUST_08916,General,Yes
TIC_00715,CUST_09525,Billing,Yes
TIC_00716,CUST_04208,General,No
TIC_00717,CUST_02104,Billing,Yes
TIC_00718,CUST_05568,Billing,Yes
TIC_00719,CUST_06999,Billing,Yes
TIC_00720,CUST_04076,Technical,Yes
TIC_00721,CUST_00010,General,Yes
TIC_00722,CUST_00942,General,No
TIC_00723,CUST_00179,Billing,Yes
TIC_00724,CUST_04914,Technical,No
TIC_00725,CUST_06910,Billing,Yes
TIC_00726,CUST_03833,Technical,Yes
TIC_00727,CUST_03257,Technical,Yes
TIC_00728,CUST_00991,General,Yes
TIC_00729,CUST_00158,Technical,No
TIC_00730,CUST_06526,General,Yes
TIC_00731,CUST_09892,Technical,Yes
TIC_00732,CUST_01181,Technical,Yes
TIC_00733,CUST_05130,Technical,No
TIC_00734,CUST_05187,Technical,No
TIC_00735,CUST_04239,Technical,Yes
TIC_00736,CUST_08424,Technical,No
TIC_00737,CUST_02410,Billing,Yes
TIC_00738,CUST_02247,Technical,Yes
TIC_00739,CUST_05530,General,Yes
TIC_00740,CUST_09865,Technical,Yes
TIC_00741,CUST_03753,Billing,Yes
TIC_00742,CUST_05145,Technical,Yes
TIC_00743,CUST_08994,Technical,Yes
TIC_00744,CUST_01817,Technical,Yes
TIC_00745,CUST_09630,General,Yes
TIC_00746,CUST_00549,Billing,No
TIC_00747,CUST_07871,Technical,Yes
TIC_00748,CUST_08233,Technical,Yes
TIC_00749,CUST_03443,Technical,Yes
TIC_00750,CUST_02991,General,Yes
TIC_00751,CUST_07267,Billing,No
TIC_00752,CUST_01454,General,Yes
TIC_00753,CUST_03496,Technical,Yes
TIC_00754,CUST_02808,General,No
TIC_00755,CUST_01303,Billing,Yes
TIC_00756,CUST_09154,General,Yes
TIC_00757,CUST_09357,General,Yes
TIC_00758,CUST_03851,Billing,Yes
TIC_00759,CUST_05740,General,No
TIC_00760,CUST_01494,General,Yes
TIC_00761,CUST_06285,General,Yes
TIC_00762,CUST_05912,Billing,Yes
TIC_00763,CUST_09499,Technical,Yes
TIC_00764,CUST_04391,General,No
TIC_00765,CUST_02142,General,Yes
TIC_00766,CUST_06716,General,Yes
TIC_00767,CUST_02431,General,Yes
TIC_00768,CUST_06831,Billing,Yes
TIC_00769,CUST_05479,Billing,Yes
TIC_00770,CUST_03268,Billing,Yes
TIC_00771,CUST_02013,Technical,No
TIC_00772,CUST_07292,Technical,Yes
TIC_00773,CUST_03286,Technical,Yes
TIC_00774,CUST_02370,Technical,Yes
TIC_00775,CUST_02233,Technical,Yes
TIC_00776,CUST_04129,Technical,Yes
TIC_00777,CUST_00774,Technical,Yes
TIC_00778,CUST_02656,Billing,Yes
TIC_00779,CUST_08966,Technical,No
TIC_00780,CUST_00002,Billing,Yes
TIC_00781,CUST_09705,General,Yes
TIC_00782,CUST_06759,General,Yes
TIC_00783,CUST_07516,General,Yes
TIC_00784,CUST_00377,General,Yes
TIC_00785,CUST_06080,Technical,No
TIC_00786,CUST_07290,Technical,Yes
TIC_00787,CUST_07789,Billing,No
TIC_00788,CUST_05209,Billing,Yes
TIC_00789,CUST_02889,General,Yes
TIC_00790,CUST_01829,Technical,No
TIC_00791,CUST_00017,Billing,Yes
TIC_00792,CUST_01814,General,Yes
TIC_00793,CUST_03589,Technical,No
TIC_00794,CUST_08854,Technical,Yes
TIC_00795,CUST_04353,Technical,No
TIC_00796,CUST_00980,Technical,Yes
TIC_00797,CUST_04391,General,Yes
TIC_00798,CUST_03055,Technical,Yes
TIC_00799,CUST_02047,Billing,No
TIC_00800,CUST_09714,Billing,Yes
TIC_00801,CUST_09857,Billing,Yes
TIC_00802,CUST_01549,Billing,Yes
TIC_00803,CUST_05596,Billing,Yes
TIC_00804,CUST_09838,Billing,Yes
TIC_00805,CUST_07134,General,Yes
TIC_00806,CUST_02791,General,Yes
TIC_00807,CUST_09731,Technical,No
TIC_00808,CUST_07812,Billing,No
TIC_00809,CUST_01531,General,Yes
TIC_00810,CUST_03970,Technical,Yes
TIC_00811,CUST_01234,Billing,Yes
TIC_00812,CUST_00191,Billing,Yes
TIC_00813,CUST_09920,Technical,Yes
TIC_00814,CUST_09965,General,No
TIC_00815,CUST_07965,General,Yes
TIC_00816,CUST_00223,General,No
TIC_00817,CUST_08876,Technical,No
TIC_00818,CUST_07338,General,Yes
TIC_00819,CUST_07476,Billing,Yes
TIC_00820,CUST_03525,General,Yes
TIC_00821,CUST_01168,Billing,Yes
TIC_00822,CUST_04289,General,No
TIC_00823,CUST_07734,General,Yes
TIC_00824,CUST_06482,Technical,No
TIC_00825,CUST_06591,Technical,Yes
TIC_00826,CUST_02494,General,Yes
TIC_00827,CUST_07983,Technical,Yes
TIC_00828,CUST_02657,Technical,Yes
TIC_00829,CUST_00482,General,Yes
TIC_00830,CUST_05257,Billing,Yes
TIC_00831,CUST_00171,Billing,Yes
TIC_00832,CUST_05902,General,Yes
TIC_00833,CUST_04361,Billing,Yes
TIC_00834,CUST_06048,Technical,Yes
TIC_00835,CUST_01544,Technical,Yes
TIC_00836,CUST_09042,General,Yes
TIC_00837,CUST_06665,General,Yes
TIC_00838,CUST_08257,Technical,No
TIC_00839,CUST_00951,Billing,Yes
TIC_00840,CUST_08395,General,Yes
TIC_00841,CUST_00174,Technical,Yes
TIC_00842,CUST_01950,Technical,Yes
TIC_00843,CUST_05088,General,Yes
TIC_00844,CUST_01536,Technical,Yes
TIC_00845,CUST_06929,Billing,No
TIC_00846,CUST_06052,General,Yes
TIC_00847,CUST_01735,Billing,Yes
TIC_00848,CUST_05430,Technical,Yes
TIC_00849,CUST_00548,Billing,Yes
TIC_00850,CUST_07843,General,Yes
TIC_00851,CUST_07405,General,No
TIC_00852,CUST_08429,Billing,Yes
TIC_00853,CUST_09505,Billing,Yes
TIC_00854,CUST_00812,Billing,No
TIC_00855,CUST_03765,Technical,Yes
TIC_00856,CUST_07269,General,Yes
TIC_00857,CUST_03263,General,Yes
TIC_00858,CUST_09231,Billing,Yes
TIC_00859,CUST_04510,Technical,Yes
TIC_00860,CUST_08669,Technical,Yes
TIC_00861,CUST_07533,Technical,Yes
TIC_00862,CUST_05381,Billing,Yes
TIC_00863,CUST_08210,Technical,Yes
TIC_00864,CUST_05390,Technical,Yes
TIC_00865,CUST_06512,Technical,Yes
TIC_00866,CUST_01210,General,Yes
TIC_00867,CUST_02595,Technical,Yes
TIC_00868,CUST_03605,Billing,Yes
TIC_00869,CUST_06839,Billing,No
TIC_00870,CUST_03976,General,No
TIC_00871,CUST_00060,Billing,Yes
TIC_00872,CUST_07474,General,Yes
TIC_00873,CUST_02441,Technical,Yes
TIC_00874,CUST_07616,Billing,Yes
TIC_00875,CUST_04191,Technical,Yes
TIC_00876,CUST_04502,General,Yes
TIC_00877,CUST_09661,Billing,Yes
TIC_00878,CUST_04624,Billing,Yes
TIC_00879,CUST_05608,Technical,No
TIC_00880,CUST_09983,Technical,Yes
TIC_00881,CUST_09503,Technical,Yes
TIC_00882,CUST_08065,Billing,Yes
TIC_00883,CUST_07213,General,Yes
TIC_00884,CUST_08010,Billing,Yes
TIC_00885,CUST_03682,Technical,No
TIC_00886,CUST_00827,Technical,Yes
TIC_00887,CUST_00978,General,No
TIC_00888,CUST_03902,Technical,No
TIC_00889,CUST_06609,Billing,Yes
TIC_00890,CUST_06115,General,Yes
TIC_00891,CUST_09925,Billing,Yes
TIC_00892,CUST_09902,General,Yes
TIC_00893,CUST_05188,General,Yes
TIC_00894,CUST_01007,Billing,No
TIC_00895,CUST_08446,Technical,Yes
TIC_00896,CUST_08967,General,Yes
TIC_00897,CUST_09259,Technical,Yes
TIC_00898,CUST_07284,Billing,Yes
TIC_00899,CUST_07197,Technical,Yes
TIC_00900,CUST_04729,General,Yes
TIC_00901,CUST_07810,General,Yes
TIC_00902,CUST_09857,Technical,No
TIC_00903,CUST_02401,General,Yes
TIC_00904,CUST_09088,Billing,Yes
TIC_00905,CUST_01307,General,Yes
TIC_00906,CUST_01366,General,No
TIC_00907,CUST_04272,General,Yes
TIC_00908,CUST_03230,General,Yes
TIC_00909,CUST_01734,General,Yes
TIC_00910,CUST_06715,Billing,Yes
TIC_00911,CUST_09468,Billing,Yes
TIC_00912,CUST_08254,General,Yes
TIC_00913,CUST_03920,Technical,No
TIC_00914,CUST_03953,Billing,Yes
TIC_00915,CUST_05569,General,Yes
TIC_00916,CUST_07672,Technical,No
TIC_00917,CUST_09985,Billing,Yes
TIC_00918,CUST_02787,Billing,Yes
TIC_00919,CUST_01486,General,Yes
TIC_00920,CUST_01747,Technical,Yes
TIC_00921,CUST_06708,Technical,Yes
TIC_00922,CUST_09946,General,Yes
TIC_00923,CUST_00210,General,Yes
TIC_00924,CUST_06905,General,No
TIC_00925,CUST_02307,General,Yes
TIC_00926,CUST_09168,Technical,Yes
TIC_00927,CUST_08294,Billing,Yes
TIC_00928,CUST_07452,Billing,Yes
TIC_00929,CUST_08443,Billing,Yes
TIC_00930,CUST_00105,Technical,Yes
TIC_00931,CUST_07476,Billing,Yes
TIC_00932,CUST_00702,General,Yes
TIC_00933,CUST_06984,General,Yes
TIC_00934,CUST_08469,Billing,Yes
TIC_00935,CUST_01973,General,Yes
TIC_00936,CUST_06217,Billing,Yes
TIC_00937,CUST_06365,Technical,Yes
TIC_00938,CUST_02529,Billing,Yes
TIC_00939,CUST_09083,General,Yes
TIC_00940,CUST_04222,General,Yes
TIC_00941,CUST_08518,General,Yes
TIC_00942,CUST_05265,Billing,Yes
TIC_00943,CUST_02292,General,No
TIC_00944,CUST_08267,Technical,Yes
TIC_00945,CUST_07861,General,No
TIC_00946,CUST_03868,Billing,Yes
TIC_00947,CUST_03590,Billing,No
TIC_00948,CUST_09017,General,Yes
TIC_00949,CUST_06126,Technical,Yes
TIC_00950,CUST_02276,Technical,Yes
TIC_00951,CUST_07291,General,Yes
TIC_00952,CUST_09989,Technical,Yes
TIC_00953,CUST_01210,Technical,Yes
TIC_00954,CUST_09900,General,Yes
TIC_00955,CUST_06031,Technical,Yes
TIC_00956,CUST_04218,General,Yes
TIC_00957,CUST_07531,Technical,Yes
TIC_00958,CUST_07145,Technical,Yes
TIC_00959,CUST_02294,General,Yes
TIC_00960,CUST_09266,Billing,Yes
TIC_00961,CUST_06797,Technical,Yes
TIC_00962,CUST_03261,General,Yes
TIC_00963,CUST_05338,Technical,Yes
TIC_00964,CUST_03753,Billing,Yes
TIC_00965,CUST_02192,Billing,Yes
TIC_00966,CUST_05401,General,Yes
TIC_00967,CUST_09182,Technical,No
TIC_00968,CUST_06620,General,Yes
TIC_00969,CUST_00905,Billing,No
TIC_00970,CUST_01843,Technical,No
TIC_00971,CUST_07120,Billing,Yes
TIC_00972,CUST_09940,Billing,No
TIC_00973,CUST_08860,General,Yes
TIC_00974,CUST_05781,General,Yes
TIC_00975,CUST_01520,Technical,Yes
TIC_00976,CUST_04614,General,Yes
TIC_00977,CUST_00287,General,No
TIC_00978,CUST_08139,Technical,Yes
TIC_00979,CUST_07260,General,Yes
TIC_00980,CUST_09729,General,Yes
TIC_00981,CUST_04175,General,No
TIC_00982,CUST_01083,General,Yes
TIC_00983,CUST_01703,Technical,Yes
TIC_00984,CUST_05306,General,Yes
TIC_00985,CUST_07808,Billing,Yes
TIC_00986,CUST_06842,Technical,Yes
TIC_00987,CUST_05043,General,No
TIC_00988,CUST_07889,Billing,Yes
TIC_00989,CUST_02532,General,Yes
TIC_00990,CUST_09718,General,Yes
TIC_00991,CUST_06120,Technical,Yes
TIC_00992,CUST_02717,Technical,Yes
TIC_00993,CUST_03267,Billing,Yes
TIC_00994,CUST_03487,Technical,Yes
TIC_00995,CUST_00435,General,Yes
TIC_00996,CUST_09950,Technical,Yes
TIC_00997,CUST_07140,Technical,Yes
TIC_00998,CUST_00463,General,Yes
TIC_00999,CUST_06188,Billing,Yes
TIC_01000,CUST_08986,Billing,No
TIC_01001,CUST_07870,Billing,Yes
TIC_01002,CUST_03490,Technical,Yes
TIC_01003,CUST_07883,Billing,Yes
TIC_01004,CUST_07800,Technical,Yes
TIC_01005,CUST_00031,General,Yes
TIC_01006,CUST_03956,Billing,Yes
TIC_01007,CUST_09314,General,Yes
TIC_01008,CUST_02278,General,Yes
TIC_01009,CUST_09513,General,Yes
TIC_01010,CUST_01278,Technical,Yes
TIC_01011,CUST_05435,General,Yes
TIC_01012,CUST_06900,Technical,Yes
TIC_01013,CUST_09949,General,Yes
TIC_01014,CUST_05293,General,Yes
TIC_01015,CUST_03360,General,Yes
TIC_01016,CUST_01225,Technical,Yes
TIC_01017,CUST_03503,Billing,Yes
TIC_01018,CUST_05550,General,Yes
TIC_01019,CUST_06843,Technical,Yes
TIC_01020,CUST_00269,Billing,Yes
TIC_01021,CUST_08458,General,Yes
TIC_01022,CUST_04983,Billing,Yes
TIC_01023,CUST_02367,Technical,No
TIC_01024,CUST_01785,Technical,Yes
TIC_01025,CUST_06974,Billing,Yes
TIC_01026,CUST_06548,Billing,No
TIC_01027,CUST_02952,Billing,Yes
TIC_01028,CUST_02261,General,Yes
TIC_01029,CUST_05279,Technical,No
TIC_01030,CUST_05784,General,No
TIC_01031,CUST_02977,General,Yes
TIC_01032,CUST_00848,Technical,Yes
TIC_01033,CUST_07040,General,Yes
TIC_01034,CUST_00206,Billing,Yes
TIC_01035,CUST_01590,Technical,No
TIC_01036,CUST_09232,Billing,Yes
TIC_01037,CUST_02697,Billing,Yes
TIC_01038,CUST_03338,General,Yes
TIC_01039,CUST_03459,Technical,Yes
TIC_01040,CUST_04591,General,No
TIC_01041,CUST_03777,General,No
TIC_01042,CUST_00775,Technical,Yes
TIC_01043,CUST_05160,Billing,Yes
TIC_01044,CUST_07300,Technical,No
TIC_01045,CUST_09663,General,Yes
TIC_01046,CUST_03173,General,Yes
TIC_01047,CUST_08813,General,Yes
TIC_01048,CUST_06482,Technical,Yes
TIC_01049,CUST_01298,Billing,No
TIC_01050,CUST_00502,Technical,Yes
TIC_01051,CUST_06045,Technical,Yes
TIC_01052,CUST_03802,General,Yes
TIC_01053,CUST_05303,Technical,No
TIC_01054,CUST_02190,Technical,No
TIC_01055,CUST_01581,Technical,Yes
TIC_01056,CUST_00671,Billing,Yes
TIC_01057,CUST_00121,General,Yes
TIC_01058,CUST_03166,General,Yes
TIC_01059,CUST_07695,Billing,Yes
TIC_01060,CUST_05421,General,Yes
TIC_01061,CUST_07448,Billing,Yes
TIC_01062,CUST_09115,Billing,Yes
TIC_01063,CUST_00239,Technical,No
TIC_01064,CUST_00161,General,Yes
TIC_01065,CUST_01139,General,Yes
TIC_01066,CUST_01972,Technical,Yes
TIC_01067,CUST_01534,Technical,No
TIC_01068,CUST_08657,General,Yes
TIC_01069,CUST_02153,Billing,Yes
TIC_01070,CUST_05231,Technical,Yes
TIC_01071,CUST_02179,Technical,No
TIC_01072,CUST_00153,Billing,Yes
TIC_01073,CUST_00957,Technical,Yes
TIC_01074,CUST_00021,General,Yes
TIC_01075,CUST_03914,Technical,Yes
TIC_01076,CUST_08646,Technical,Yes
TIC_01077,CUST_01969,General,Yes
TIC_01078,CUST_07513,Billing,Yes
TIC_01079,CUST_04397,Technical,Yes
TIC_01080,CUST_03512,Technical,Yes
TIC_01081,CUST_00499,Billing,Yes
TIC_01082,CUST_04360,Technical,Yes
TIC_01083,CUST_05196,Billing,Yes
TIC_01084,CUST_02521,General,Yes
TIC_01085,CUST_00196,Billing,Yes
TIC_01086,CUST_01013,Technical,Yes
TIC_01087,CUST_05685,General,Yes
TIC_01088,CUST_01054,General,No
TIC_01089,CUST_08389,Technical,Yes
TIC_01090,CUST_06507,Technical,Yes
TIC_01091,CUST_01766,Billing,Yes
TIC_01092,CUST_03239,General,Yes
TIC_01093,CUST_08948,Billing,Yes
TIC_01094,CUST_08454,Billing,Yes
TIC_01095,CUST_03703,Billing,Yes
TIC_01096,CUST_08530,General,Yes
TIC_01097,CUST_05804,General,Yes
TIC_01098,CUST_03460,General,No
TIC_01099,CUST_00249,Billing,No
TIC_01100,CUST_06802,General,Yes
TIC_01101,CUST_07385,Billing,Yes
TIC_01102,CUST_05047,General,Yes
TIC_01103,CUST_02136,Billing,Yes
TIC_01104,CUST_02806,General,Yes
TIC_01105,CUST_05972,General,Yes
TIC_01106,CUST_06709,Billing,Yes
TIC_01107,CUST_07192,General,No
TIC_01108,CUST_06868,Billing,No
TIC_01109,CUST_05819,Billing,Yes
TIC_01110,CUST_07168,Billing,Yes
TIC_01111,CUST_03742,General,Yes
TIC_01112,CUST_03392,Billing,Yes
TIC_01113,CUST_09186,General,Yes
TIC_01114,CUST_07562,Billing,Yes
TIC_01115,CUST_06954,General,Yes
TIC_01116,CUST_02167,Technical,Yes
TIC_01117,CUST_02596,Billing,Yes
TIC_01118,CUST_05859,Technical,Yes
TIC_01119,CUST_05394,Technical,Yes
TIC_01120,CUST_02734,General,Yes
TIC_01121,CUST_08846,Billing,Yes
TIC_01122,CUST_08041,General,No
TIC_01123,CUST_00726,Billing,Yes
TIC_01124,CUST_03963,General,Yes
TIC_01125,CUST_08735,Billing,Yes
TIC_01126,CUST_09153,General,Yes
TIC_01127,CUST_03347,General,Yes
TIC_01128,CUST_05670,Billing,Yes
TIC_01129,CUST_02963,Billing,Yes
TIC_01130,CUST_00799,Billing,Yes
TIC_01131,CUST_06737,Billing,Yes
TIC_01132,CUST_06606,General,Yes
TIC_01133,CUST_03967,Billing,Yes
TIC_01134,CUST_04944,Technical,Yes
TIC_01135,CUST_01175,Billing,Yes
TIC_01136,CUST_06304,Technical,Yes
TIC_01137,CUST_02645,Technical,Yes
TIC_01138,CUST_02817,Billing,Yes
TIC_01139,CUST_03228,Billing,Yes
TIC_01140,CUST_05214,General,Yes
TIC_01141,CUST_05546,Billing,Yes
TIC_01142,CUST_09101,Technical,Yes
TIC_01143,CUST_02832,General,No
TIC_01144,CUST_02564,General,Yes
TIC_01145,CUST_01377,Billing,Yes
TIC_01146,CUST_00922,General,Yes
TIC_01147,CUST_00411,General,No
TIC_01148,CUST_07546,General,No
TIC_01149,CUST_08812,General,Yes
TIC_01150,CUST_06691,Billing,Yes
TIC_01151,CUST_00484,Billing,Yes
TIC_01152,CUST_01186,Technical,Yes
TIC_01153,CUST_00774,Billing,Yes
TIC_01154,CUST_02726,General,Yes
TIC_01155,CUST_05531,General,Yes
TIC_01156,CUST_02859,Billing,Yes
TIC_01157,CUST_07803,Billing,No
TIC_01158,CUST_05695,General,Yes
TIC_01159,CUST_08989,Technical,Yes
TIC_01160,CUST_00453,General,Yes
TIC_01161,CUST_01932,Technical,Yes
TIC_01162,CUST_02106,Technical,Yes
TIC_01163,CUST_02162,Billing,No
TIC_01164,CUST_06536,General,Yes
TIC_01165,CUST_09510,Billing,Yes
TIC_01166,CUST_09901,Billing,Yes
TIC_01167,CUST_03826,Billing,No
TIC_01168,CUST_05264,Billing,No
TIC_01169,CUST_00471,Billing,Yes
TIC_01170,CUST_02917,Billing,Yes
TIC_01171,CUST_05690,General,Yes
TIC_01172,CUST_00152,Billing,Yes
TIC_01173,CUST_05955,General,Yes
TIC_01174,CUST_01238,General,Yes
TIC_01175,CUST_04287,General,Yes
TIC_01176,CUST_03611,Billing,Yes
TIC_01177,CUST_06720,Technical,Yes
TIC_01178,CUST_04106,General,Yes
TIC_01179,CUST_05637,General,Yes
TIC_01180,CUST_09551,General,Yes
TIC_01181,CUST_02030,Billing,Yes
TIC_01182,CUST_00481,Billing,Yes
TIC_01183,CUST_07457,Technical,Yes
TIC_01184,CUST_09547,General,Yes
TIC_01185,CUST_02961,General,Yes
TIC_01186,CUST_09510,General,Yes
TIC_01187,CUST_00603,Technical,No
TIC_01188,CUST_05586,Billing,Yes
TIC_01189,CUST_04165,Billing,Yes
TIC_01190,CUST_08805,Technical,Yes
TIC_01191,CUST_05943,Billing,Yes
TIC_01192,CUST_03997,Billing,Yes
TIC_01193,CUST_04435,Technical,No
TIC_01194,CUST_01450,Billing,Yes
TIC_01195,CUST_01588,Billing,No
TIC_01196,CUST_03092,Technical,Yes
TIC_01197,CUST_05837,Billing,Yes
TIC_01198,CUST_08733,General,No
TIC_01199,CUST_05511,Billing,Yes
TIC_01200,CUST_02864,Technical,Yes
TIC_01201,CUST_00429,General,Yes
TIC_01202,CUST_08105,Billing,Yes
TIC_01203,CUST_07532,Billing,Yes
TIC_01204,CUST_03370,Technical,No
TIC_01205,CUST_06379,General,No
TIC_01206,CUST_02225,Technical,Yes
TIC_01207,CUST_08850,Technical,Yes
TIC_01208,CUST_04074,Billing,Yes
TIC_01209,CUST_08247,General,Yes
TIC_01210,CUST_00866,Technical,Yes
TIC_01211,CUST_07675,Technical,Yes
TIC_01212,CUST_09587,Technical,No
TIC_01213,CUST_08636,Billing,No
TIC_01214,CUST_00504,Technical,Yes
TIC_01215,CUST_00705,Billing,Yes
TIC_01216,CUST_09476,Technical,Yes
TIC_01217,CUST_09493,Billing,Yes
TIC_01218,CUST_03738,Technical,Yes
TIC_01219,CUST_06598,Technical,No
TIC_01220,CUST_01878,Technical,Yes
TIC_01221,CUST_06997,Technical,Yes
TIC_01222,CUST_06929,Billing,Yes
TIC_01223,CUST_03995,Technical,Yes
TIC_01224,CUST_04631,General,Yes
TIC_01225,CUST_01845,General,No
TIC_01226,CUST_01640,Billing,Yes
TIC_01227,CUST_09676,General,Yes
TIC_01228,CUST_02340,Technical,No
TIC_01229,CUST_08782,Technical,Yes
TIC_01230,CUST_02036,General,No
TIC_01231,CUST_02007,General,Yes
TIC_01232,CUST_04374,Billing,Yes
TIC_01233,CUST_09818,Technical,Yes
TIC_01234,CUST_01717,General,Yes
TIC_01235,CUST_01002,Technical,Yes
TIC_01236,CUST_09798,General,No
TIC_01237,CUST_08719,General,Yes
TIC_01238,CUST_06454,Technical,Yes
TIC_01239,CUST_02203,Technical,Yes
TIC_01240,CUST_02127,Billing,Yes
TIC_01241,CUST_06326,Billing,Yes
TIC_01242,CUST_04541,General,Yes
TIC_01243,CUST_06336,Technical,Yes
TIC_01244,CUST_09381,Technical,Yes
TIC_01245,CUST_06845,Technical,Yes
TIC_01246,CUST_08183,General,Yes
TIC_01247,CUST_07527,General,Yes
TIC_01248,CUST_05034,General,Yes
TIC_01249,CUST_08531,Billing,No
TIC_01250,CUST_00300,Technical,Yes
TIC_01251,CUST_01617,Technical,Yes
TIC_01252,CUST_04048,General,Yes
TIC_01253,CUST_02904,Billing,Yes
TIC_01254,CUST_01667,Billing,Yes
TIC_01255,CUST_03434,Billing,Yes
TIC_01256,CUST_04211,Billing,Yes
TIC_01257,CUST_06532,Technical,Yes
TIC_01258,CUST_04377,General,Yes
TIC_01259,CUST_02326,Technical,Yes
TIC_01260,CUST_03529,Technical,Yes
TIC_01261,CUST_02251,Billing,Yes
TIC_01262,CUST_02816,General,Yes
TIC_01263,CUST_00078,General,Yes
TIC_01264,CUST_05962,Billing,Yes
TIC_01265,CUST_01012,Billing,Yes
TIC_01266,CUST_01108,Billing,Yes
TIC_01267,CUST_09362,Billing,Yes
TIC_01268,CUST_00304,Technical,Yes
TIC_01269,CUST_03585,Billing,Yes
TIC_01270,CUST_02139,Billing,Yes
TIC_01271,CUST_03814,Technical,Yes
TIC_01272,CUST_05899,Technical,Yes
TIC_01273,CUST_00658,Billing,No
TIC_01274,CUST_05006,Technical,No
TIC_01275,CUST_01318,Billing,Yes
TIC_01276,CUST_04578,Billing,Yes
TIC_01277,CUST_02394,Billing,Yes
TIC_01278,CUST_08286,Technical,Yes
TIC_01279,CUST_08289,Billing,Yes
TIC_01280,CUST_04749,Technical,Yes
TIC_01281,CUST_02745,Technical,Yes
TIC_01282,CUST_03929,Billing,Yes
TIC_01283,CUST_06970,Billing,Yes
TIC_01284,CUST_01241,Technical,Yes
TIC_01285,CUST_01803,General,Yes
TIC_01286,CUST_06366,Billing,No
TIC_01287,CUST_06292,Technical,No
TIC_01288,CUST_09486,Billing,Yes
TIC_01289,CUST_02433,Billing,Yes
TIC_01290,CUST_08445,Billing,Yes
TIC_01291,CUST_03106,General,Yes
TIC_01292,CUST_08643,Technical,Yes
TIC_01293,CUST_05170,Technical,Yes
TIC_01294,CUST_08154,Billing,Yes
TIC_01295,CUST_05109,General,No
TIC_01296,CUST_08843,General,Yes
TIC_01297,CUST_02378,Billing,Yes
TIC_01298,CUST_03929,General,Yes
TIC_01299,CUST_08805,Technical,No
TIC_01300,CUST_05792,Technical,Yes
TIC_01301,CUST_04093,Billing,Yes
TIC_01302,CUST_03241,General,No
TIC_01303,CUST_07585,Billing,Yes
TIC_01304,CUST_00957,General,Yes
TIC_01305,CUST_00425,General,Yes
TIC_01306,CUST_00248,Technical,No
TIC_01307,CUST_05008,General,Yes
TIC_01308,CUST_02326,Billing,No
TIC_01309,CUST_04566,Billing,Yes
TIC_01310,CUST_06960,Technical,Yes
TIC_01311,CUST_00163,General,Yes
TIC_01312,CUST_09954,Technical,Yes
TIC_01313,CUST_07620,Billing,Yes
TIC_01314,CUST_01316,Technical,Yes
TIC_01315,CUST_05848,Billing,Yes
TIC_01316,CUST_03488,Billing,Yes
TIC_01317,CUST_08211,General,Yes
TIC_01318,CUST_01507,Billing,Yes
TIC_01319,CUST_04870,General,Yes
TIC_01320,CUST_01746,General,No
TIC_01321,CUST_06523,Billing,Yes
TIC_01322,CUST_03323,Billing,Yes
TIC_01323,CUST_01039,General,Yes
TIC_01324,CUST_02756,Billing,Yes
TIC_01325,CUST_06333,Billing,Yes
TIC_01326,CUST_07375,General,Yes
