payment_id,customer_id,amount,status
PAY_00663,CUST_07100,87.22,Success
PAY_00664,CUST_09204,66.48,Success
PAY_00665,CUST_02966,109.76,Success
PAY_00666,CUST_09389,37.72,Success
PAY_00667,CUST_08821,77.21,Failed
PAY_00668,CUST_09265,101.21,Success
PAY_00669,CUST_00598,55.65,Success
PAY_00670,CUST_08364,89.46,Success
PAY_00671,CUST_02404,85.16,Success
PAY_00672,CUST_07664,72.86,Success
PAY_00673,CUST_00184,87.12,Success
PAY_00674,CUST_05167,72.58,Success
PAY_00675,CUST_07233,93.89,Success
PAY_00676,CUST_00323,39.38,Success
PAY_00677,CUST_09771,83.51,Success
PAY_00678,CUST_01929,143.41,Success
PAY_00679,CUST_09153,122.77,Success
PAY_00680,CUST_06739,82.85,Success
PAY_00681,CUST_07973,93.55,Failed
PAY_00682,CUST_00063,79.2,Success
PAY_00683,CUST_04060,90.36,Success
PAY_00684,CUST_02704,93.32,Success
PAY_00685,CUST_06361,99.42,Success
PAY_00686,CUST_07018,92.05,Success
PAY_00687,CUST_08813,93.99,Success
PAY_00688,CUST_02799,53.71,Success
PAY_00689,CUST_00851,79.48,Success
PAY_00690,CUST_08152,84.4,Success
PAY_00691,CUST_09511,66.7,Success
PAY_00692,CUST_02302,96.39,Success
PAY_00693,CUST_05419,73.8,Success
PAY_00694,CUST_04098,97.73,Success
PAY_00695,CUST_07883,43.22,Success
PAY_00696,CUST_07557,78.72,Success
PAY_00697,CUST_00560,99.39,Success
PAY_00698,CUST_08679,61.28,Success
PAY_00699,CUST_00425,82.62,Success
PAY_00700,CUST_02689,97.95,Success
PAY_00701,CUST_08215,90.87,Success
PAY_00702,CUST_04943,58.65,Success
PAY_00703,CUST_01833,58.99,Success
PAY_00704,CUST_06366,98.33,Success
PAY_00705,CUST_03923,98.28,Success
PAY_00706,CUST_08903,103.89,Success
PAY_00707,CUST_06376,99.17,Success
PAY_00708,CUST_05725,62.61,Success
PAY_00709,CUST_03368,87.15,Success
PAY_00710,CUST_08474,69.29,Success
PAY_00711,CUST_05774,79.73,Success
PAY_00712,CUST_01173,74.04,Success
PAY_00713,CUST_00300,84.09,Success
PAY_00714,CUST_07107,95.58,Success
PAY_00715,CUST_06621,82.14,Success
PAY_00716,CUST_09477,81.53,Success
PAY_00717,CUST_04296,115.12,Success
PAY_00718,CUST_03252,104.02,Success
PAY_00719,CUST_08994,76.48,Success
PAY_00720,CUST_01897,133.26,Success
PAY_00721,CUST_08547,72.8,Success
PAY_00722,CUST_01490,73.56,Success
PAY_00723,CUST_01731,105.42,Success
PAY_00724,CUST_09698,88.02,Success
PAY_00725,CUST_09857,75.02,Success
PAY_00726,CUST_03935,75.29,Success
PAY_00727,CUST_04116,78.69,Success
PAY_00728,CUST_03835,96.94,Success
PAY_00729,CUST_08281,83.7,Success
PAY_00730,CUST_06122,79.28,Success
PAY_00731,CUST_01019,76.61,Success
PAY_00732,CUST_02701,107.72,Success
PAY_00733,CUST_06301,95.95,Success
PAY_00734,CUST_02565,83.57,Success
PAY_00735,CUST_05506,74.67,Success
PAY_00736,CUST_00600,67.55,Success
PAY_00737,CUST_08837,109.06,Success
PAY_00738,CUST_00124,69.39,Success
PAY_00739,CUST_07750,58.0,Success
PAY_00740,CUST_00936,92.5,Success
PAY_00741,CUST_07586,101.11,Success
PAY_00742,CUST_08619,126.83,Success
PAY_00743,CUST_08266,97.57,Success
PAY_00744,CUST_00836,84.0,Failed
PAY_00745,CUST_00580,77.12,Success
PAY_00746,CUST_02366,59.9,Success
PAY_00747,CUST_00452,75.97,Success
PAY_00748,CUST_05122,83.85,Success
PAY_00749,CUST_05540,56.97,Success
PAY_00750,CUST_01509,66.01,Success
PAY_00751,CUST_00080,94.28,Success
PAY_00752,CUST_00971,75.42,Success
PAY_00753,CUST_02311,78.28,Success
PAY_00754,CUST_08345,78.0,Success
PAY_00755,CUST_09410,88.62,Success
PAY_00756,CUST_09375,68.93,Success
PAY_00757,CUST_01009,59.24,Success
PAY_00758,CUST_08888,108.54,Success
PAY_00759,CUST_06757,35.38,Success
PAY_00760,CUST_09211,31.33,Success
PAY_00761,CUST_08133,114.31,Success
PAY_00762,CUST_07855,70.17,Success
PAY_00763,CUST_00645,43.71,Success
PAY_00764,CUST_02089,65.32,Success
PAY_00765,CUST_03537,67.9,Success
PAY_00766,CUST_00118,88.74,Success
PAY_00767,CUST_02865,63.43,Success
PAY_00768,CUST_07692,85.76,Success
PAY_00769,CUST_08970,80.68,Success
PAY_00770,CUST_00382,73.09,Success
PAY_00771,CUST_02965,56.93,Success
PAY_00772,CUST_05721,45.06,Success
PAY_00773,CUST_02570,110.15,Success
PAY_00774,CUST_02834,62.53,Success
PAY_00775,CUST_08646,88.05,Success
PAY_00776,CUST_09303,70.53,Success
PAY_00777,CUST_05992,96.32,Failed
PAY_00778,CUST_02656,43.95,Success
PAY_00779,CUST_07370,113.94,Success
PAY_00780,CUST_01283,104.62,Success
PAY_00781,CUST_00463,107.78,Success
PAY_00782,CUST_01940,98.19,Success
PAY_00783,CUST_05257,117.55,Success
PAY_00784,CUST_02522,68.38,Success
PAY_00785,CUST_07039,86.43,Success
PAY_00786,CUST_05680,117.41,Success
PAY_00787,CUST_03720,70.25,Success
PAY_00788,CUST_07317,98.01,Success
PAY_00789,CUST_04529,83.58,Success
PAY_00790,CUST_03957,130.18,Success
PAY_00791,CUST_02096,72.4,Success
PAY_00792,CUST_04373,61.54,Success
PAY_00793,CUST_06317,93.77,Success
PAY_00794,CUST_05883,79.14,Success
PAY_00795,CUST_05380,81.43,Failed
PAY_00796,CUST_05870,86.19,Success
PAY_00797,CUST_09333,92.42,Success
PAY_00798,CUST_01898,89.61,Success
PAY_00799,CUST_03780,42.18,Success
PAY_00800,CUST_04908,91.87,Success
PAY_00801,CUST_05276,59.46,Success
PAY_00802,CUST_04457,93.18,Success
PAY_00803,CUST_02568,78.97,Success
PAY_00804,CUST_07352,91.88,Success
PAY_00805,CUST_03798,98.86,Success
PAY_00806,CUST_03602,67.49,Success
PAY_00807,CUST_07459,59.61,Success
PAY_00808,CUST_08221,68.31,Success
PAY_00809,CUST_05658,101.51,Success
PAY_00810,CUST_07874,78.3,Success
PAY_00811,CUST_04005,87.48,Failed
PAY_00812,CUST_02984,106.62,Success
PAY_00813,CUST_08240,96.31,Success
PAY_00814,CUST_05575,88.0,Success
PAY_00815,CUST_01441,82.46,Success
PAY_00816,CUST_00317,59.49,Success
PAY_00817,CUST_01409,69.04,Success
PAY_00818,CUST_06921,90.45,Success
PAY_00819,CUST_04988,86.91,Success
PAY_00820,CUST_06965,112.59,Failed
PAY_00821,CUST_02557,79.74,Success
PAY_00822,CUST_03241,113.8,Success
PAY_00823,CUST_00693,80.45,Success
PAY_00824,CUST_04122,89.88,Success
PAY_00825,CUST_02375,84.49,Success
PAY_00826,CUST_00504,87.93,Success
PAY_00827,CUST_05555,70.74,Success
PAY_00828,CUST_03911,63.9,Success
PAY_00829,CUST_05992,64.04,Success
PAY_00830,CUST_08046,63.87,Success
PAY_00831,CUST_02759,54.52,Success
PAY_00832,CUST_06314,126.0,Success
PAY_00833,CUST_08202,77.55,Success
PAY_00834,CUST_00814,60.84,Success
PAY_00835,CUST_02531,92.09,Success
PAY_00836,CUST_07661,90.21,Success
PAY_00837,CUST_02405,69.67,Success
PAY_00838,CUST_02882,55.75,Success
PAY_00839,CUST_05359,73.4,Success
PAY_00840,CUST_00849,109.57,Success
PAY_00841,CUST_05066,94.9,Success
PAY_00842,CUST_07816,43.37,Success
PAY_00843,CUST_04024,62.23,Success
PAY_00844,CUST_02056,54.96,Failed
PAY_00845,CUST_06690,83.85,Success
PAY_00846,CUST_03133,99.71,Success
PAY_00847,CUST_09305,68.3,Success
PAY_00848,CUST_01445,85.47,Success
PAY_00849,CUST_03197,120.37,Success
PAY_00850,CUST_03299,92.18,Success
PAY_00851,CUST_07218,88.91,Success
PAY_00852,CUST_00242,114.48,Success
PAY_00853,CUST_02644,97.94,Success
PAY_00854,CUST_04962,100.53,Success
PAY_00855,CUST_06023,88.81,Success
PAY_00856,CUST_08566,97.57,Success
PAY_00857,CUST_05106,60.79,Success
PAY_00858,CUST_09114,87.43,Failed
PAY_00859,CUST_05075,63.7,Success
PAY_00860,CUST_08132,99.43,Success
PAY_00861,CUST_07490,91.73,Success
PAY_00862,CUST_07238,64.83,Success
PAY_00863,CUST_00945,76.67,Success
PAY_00864,CUST_04321,63.42,Success
PAY_00865,CUST_08807,101.23,Success
PAY_00866,CUST_05948,74.08,Success
PAY_00867,CUST_03698,47.76,Success
PAY_00868,CUST_07952,73.65,Success
PAY_00869,CUST_00823,54.64,Success
PAY_00870,CUST_01074,75.07,Success
PAY_00871,CUST_08176,43.19,Success
PAY_00872,CUST_04358,67.29,Success
PAY_00873,CUST_06225,81.41,Success
PAY_00874,CUST_03029,79.43,Success
PAY_00875,CUST_09337,48.33,Success
PAY_00876,CUST_03377,65.58,Success
PAY_00877,CUST_04593,71.32,Failed
PAY_00878,CUST_00136,101.05,Success
PAY_00879,CUST_03560,49.71,Success
PAY_00880,CUST_09391,70.27,Success
PAY_00881,CUST_03984,58.12,Success
PAY_00882,CUST_07825,108.31,Success
PAY_00883,CUST_08641,80.66,Success
PAY_00884,CUST_07855,112.7,Failed
PAY_00885,CUST_01364,60.0,Success
PAY_00886,CUST_09305,121.38,Failed
PAY_00887,CUST_04530,74.77,Success
PAY_00888,CUST_06627,89.47,Success
PAY_00889,CUST_08467,59.72,Success
PAY_00890,CUST_04779,77.15,Success
PAY_00891,CUST_02097,76.72,Success
PAY_00892,CUST_07545,114.99,Success
PAY_00893,CUST_02472,119.87,Success
PAY_00894,CUST_09049,95.72,Failed
PAY_00895,CUST_08367,91.29,Success
PAY_00896,CUST_05937,101.62,Success
PAY_00897,CUST_08493,41.79,Success
PAY_00898,CUST_06679,108.07,Success
PAY_00899,CUST_04198,93.84,Failed
PAY_00900,CUST_02781,84.7,Success
PAY_00901,CUST_05404,85.37,Success
PAY_00902,CUST_04926,97.01,Success
PAY_00903,CUST_09271,90.05,Success
PAY_00904,CUST_06015,81.44,Success
PAY_00905,CUST_05073,82.72,Success
PAY_00906,CUST_02180,80.8,Success
PAY_00907,CUST_05859,89.93,Success
PAY_00908,CUST_02516,64.8,Success
PAY_00909,CUST_00449,97.66,Success
PAY_00910,CUST_09415,69.65,Success
PAY_00911,CUST_08494,76.16,Success
PAY_00912,CUST_06529,72.7,Success
PAY_00913,CUST_07429,89.89,Success
PAY_00914,CUST_09539,57.52,Success
PAY_00915,CUST_03792,76.91,Success
PAY_00916,CUST_07279,85.99,Success
PAY_00917,CUST_02645,118.89,Success
PAY_00918,CUST_07807,58.46,Success
PAY_00919,CUST_03526,57.08,Success
PAY_00920,CUST_04176,43.97,Success
PAY_00921,CUST_08170,115.48,Success
PAY_00922,CUST_03601,62.06,Success
PAY_00923,CUST_02499,57.39,Success
PAY_00924,CUST_04745,47.97,Success
PAY_00925,CUST_07452,93.64,Success
PAY_00926,CUST_04350,114.13,Success
PAY_00927,CUST_04101,114.84,Success
PAY_00928,CUST_04311,121.17,Success
PAY_00929,CUST_01239,95.0,Success
PAY_00930,CUST_05840,72.65,Success
PAY_00931,CUST_00469,85.52,Success
PAY_00932,CUST_08330,52.31,Success
PAY_00933,CUST_05848,79.58,Success
PAY_00934,CUST_01762,54.68,Success
PAY_00935,CUST_02145,92.82,Success
PAY_00936,CUST_03241,79.99,Success
PAY_00937,CUST_03156,37.55,Success
PAY_00938,CUST_07573,97.37,Success
PAY_00939,CUST_06232,118.2,Success
PAY_00940,CUST_09197,68.85,Success
PAY_00941,CUST_03521,74.81,Success
PAY_00942,CUST_07849,89.15,Success
PAY_00943,CUST_09595,93.63,Success
PAY_00944,CUST_07464,61.95,Success
PAY_00945,CUST_08968,86.01,Success
PAY_00946,CUST_02628,58.84,Success
PAY_00947,CUST_09210,99.54,Success
PAY_00948,CUST_05529,61.67,Success
PAY_00949,CUST_06739,61.42,Success
PAY_00950,CUST_03368,101.59,Success
PAY_00951,CUST_03070,80.01,Success
PAY_00952,CUST_02403,63.43,Success
PAY_00953,CUST_09338,76.18,Success
PAY_00954,CUST_03744,69.73,Success
PAY_00955,CUST_03794,92.37,Success
PAY_00956,CUST_04513,85.59,Success
PAY_00957,CUST_01287,92.27,Success
PAY_00958,CUST_07458,82.63,Success
PAY_00959,CUST_05387,73.58,Success
PAY_00960,CUST_07905,90.04,Success
PAY_00961,CUST_05471,86.9,Success
PAY_00962,CUST_09952,70.13,Success
PAY_00963,CUST_06759,93.11,Success
PAY_00964,CUST_03342,90.84,Failed
PAY_00965,CUST_02625,70.47,Success
PAY_00966,CUST_08085,63.52,Success
PAY_00967,CUST_00147,60.71,Success
PAY_00968,CUST_03875,88.49,Success
PAY_00969,CUST_07655,87.53,Success
PAY_00970,CUST_03519,69.54,Success
PAY_00971,CUST_06022,60.47,Success
PAY_00972,CUST_02389,84.77,Success
PAY_00973,CUST_07206,87.67,Success
PAY_00974,CUST_02129,77.51,Success
PAY_00975,CUST_08581,94.43,Success
PAY_00976,CUST_04034,65.52,Success
PAY_00977,CUST_08951,88.31,Failed
PAY_00978,CUST_04597,74.5,Success
PAY_00979,CUST_03618,83.07,Success
PAY_00980,CUST_00634,87.16,Success
PAY_00981,CUST_09779,95.4,Success
PAY_00982,CUST_04396,109.4,Success
PAY_00983,CUST_09835,88.87,Success
PAY_00984,CUST_08520,68.78,Success
PAY_00985,CUST_07412,46.52,Success
PAY_00986,CUST_01623,46.88,Success
PAY_00987,CUST_00947,80.29,Success
PAY_00988,CUST_06498,68.61,Success
PAY_00989,CUST_02553,61.92,Success
PAY_00990,CUST_09889,100.69,Success
PAY_00991,CUST_08398,40.8,Success
PAY_00992,CUST_06994,44.27,Success
PAY_00993,CUST_02115,60.15,Success
PAY_00994,CUST_08354,96.67,Failed
PAY_00995,CUST_06437,92.35,Success
PAY_00996,CUST_05738,47.99,Success
PAY_00997,CUST_01872,87.19,Success
PAY_00998,CUST_09585,74.64,Success
PAY_00999,CUST_08899,60.78,Success
PAY_01000,CUST_09992,81.13,Success
PAY_01001,CUST_08153,67.29,Success
PAY_01002,CUST_06630,97.56,Success
PAY_01003,CUST_08653,88.04,Success
PAY_01004,CUST_05278,80.64,Success
PAY_01005,CUST_06178,64.69,Success
PAY_01006,CUST_03705,64.61,Success
PAY_01007,CUST_04426,85.87,Success
PAY_01008,CUST_05795,72.42,Success
PAY_01009,CUST_04702,81.87,Success
PAY_01010,CUST_02338,109.33,Success
PAY_01011,CUST_01578,96.45,Success
PAY_01012,CUST_00939,91.27,Success
PAY_01013,CUST_04008,50.63,Success
PAY_01014,CUST_06436,74.06,Success
PAY_01015,CUST_07377,89.71,Failed
PAY_01016,CUST_06258,87.67,Success
PAY_01017,CUST_02635,104.05,Success
PAY_01018,CUST_08600,72.26,Success
PAY_01019,CUST_03460,65.37,Success
PAY_01020,CUST_01959,78.93,Success
PAY_01021,CUST_07034,78.43,Failed
PAY_01022,CUST_02422,87.93,Success
PAY_01023,CUST_03932,90.54,Success
PAY_01024,CUST_04198,89.72,Success
PAY_01025,CUST_05513,65.31,Success
PAY_01026,CUST_06281,77.76,Success
PAY_01027,CUST_03245,81.7,Success
PAY_01028,CUST_03003,61.41,Success
PAY_01029,CUST_03026,74.27,Success
PAY_01030,CUST_08497,79.31,Success
PAY_01031,CUST_02986,98.95,Success
PAY_01032,CUST_00780,78.9,Success
PAY_01033,CUST_07489,68.46,Success
PAY_01034,CUST_09227,122.53,Success
PAY_01035,CUST_08169,74.08,Success
PAY_01036,CUST_08378,86.23,Success
PAY_01037,CUST_04695,110.45,Success
PAY_01038,CUST_09238,82.17,Success
PAY_01039,CUST_05658,104.09,Failed
PAY_01040,CUST_02322,18.42,Success
PAY_01041,CUST_09122,80.31,Success
PAY_01042,CUST_07029,112.38,Success
PAY_01043,CUST_06991,50.94,Success
PAY_01044,CUST_03537,55.25,Success
PAY_01045,CUST_02540,79.93,Success
PAY_01046,CUST_09734,89.1,Success
PAY_01047,CUST_00109,115.2,Success
PAY_01048,CUST_08591,69.63,Failed
PAY_01049,CUST_06688,80.52,Success
PAY_01050,CUST_09508,94.77,Success
PAY_01051,CUST_02198,81.24,Success
PAY_01052,CUST_02441,46.15,Success
PAY_01053,CUST_09998,53.27,Success
PAY_01054,CUST_01714,50.4,Success
PAY_01055,CUST_08421,64.83,Success
PAY_01056,CUST_06352,74.28,Success
PAY_01057,CUST_06866,86.44,Success
PAY_01058,CUST_00031,100.64,Success
PAY_01059,CUST_06765,96.6,Success
PAY_01060,CUST_01550,118.44,Success
PAY_01061,CUST_07862,106.8,Success
PAY_01062,CUST_06305,71.29,Success
PAY_01063,CUST_02709,70.94,Success
PAY_01064,CUST_07731,72.96,Success
PAY_01065,CUST_07444,67.01,Success
PAY_01066,CUST_02951,82.07,Success
PAY_01067,CUST_00454,73.83,Success
PAY_01068,CUST_01400,128.92,Failed
PAY_01069,CUST_00362,93.99,Success
PAY_01070,CUST_01133,54.03,Failed
PAY_01071,CUST_03378,41.48,Failed
PAY_01072,CUST_07826,79.27,Failed
PAY_01073,CUST_09127,93.55,Success
PAY_01074,CUST_07270,92.76,Success
PAY_01075,CUST_07761,85.92,Success
PAY_01076,CUST_03901,74.6,Success
PAY_01077,CUST_02008,101.47,Success
PAY_01078,CUST_01992,87.82,Success
PAY_01079,CUST_04636,27.84,Success
PAY_01080,CUST_04683,69.82,Success
PAY_01081,CUST_04532,62.8,Success
PAY_01082,CUST_03185,89.47,Success
PAY_01083,CUST_04098,81.53,Failed
PAY_01084,CUST_06781,54.29,Success
PAY_01085,CUST_04656,55.79,Failed
PAY_01086,CUST_00682,128.17,Success
PAY_01087,CUST_08615,51.01,Success
PAY_01088,CUST_00558,80.35,Success
PAY_01089,CUST_09953,123.72,Success
PAY_01090,CUST_08774,81.26,Success
PAY_01091,CUST_04407,116.1,Success
PAY_01092,CUST_04342,60.65,Failed
PAY_01093,CUST_09774,88.41,Success
PAY_01094,CUST_01980,76.31,Success
PAY_01095,CUST_09032,92.09,Success
PAY_01096,CUST_09494,69.7,Success
PAY_01097,CUST_03059,67.1,Success
PAY_01098,CUST_00395,57.95,Success
PAY_01099,CUST_08146,100.54,Success
PAY_01100,CUST_04601,65.34,Success
PAY_01101,CUST_07777,64.03,Success
PAY_01102,CUST_02310,59.21,Success
PAY_01103,CUST_01039,44.93,Success
PAY_01104,CUST_00854,74.26,Success
PAY_01105,CUST_04262,58.82,Success
PAY_01106,CUST_08473,100.27,Success
PAY_01107,CUST_02746,127.21,Success
PAY_01108,CUST_09776,74.28,Success
PAY_01109,CUST_06723,126.66,Success
PAY_01110,CUST_02055,91.7,Success
PAY_01111,CUST_08578,75.2,Success
PAY_01112,CUST_07607,59.74,Success
PAY_01113,CUST_09942,87.06,Success
PAY_01114,CUST_05588,81.25,Success
PAY_01115,CUST_09303,77.11,Success
PAY_01116,CUST_00633,95.59,Success
PAY_01117,CUST_07313,85.69,Success
PAY_01118,CUST_09939,88.25,Success
PAY_01119,CUST_06098,59.2,Success
PAY_01120,CUST_01178,54.44,Success
PAY_01121,CUST_09846,89.84,Success
PAY_01122,CUST_08263,67.99,Success
PAY_01123,CUST_03845,63.53,Success
PAY_01124,CUST_06395,112.71,Failed
PAY_01125,CUST_03128,71.56,Success
PAY_01126,CUST_07265,91.96,Success
PAY_01127,CUST_01887,85.65,Success
PAY_01128,CUST_08460,105.59,Success
PAY_01129,CUST_00697,61.57,Success
PAY_01130,CUST_09446,77.39,Success
PAY_01131,CUST_02795,70.89,Success
PAY_01132,CUST_08090,104.14,Success
PAY_01133,CUST_01490,73.87,Success
PAY_01134,CUST_08748,79.33,Success
PAY_01135,CUST_09896,57.69,Success
PAY_01136,CUST_02100,120.0,Success
PAY_01137,CUST_08754,93.45,Success
PAY_01138,CUST_03989,67.76,Success
PAY_01139,CUST_06439,68.49,Success
PAY_01140,CUST_06580,61.83,Success
PAY_01141,CUST_05764,113.44,Success
PAY_01142,CUST_05789,64.85,Success
PAY_01143,CUST_02461,80.94,Success
PAY_01144,CUST_01789,54.02,Success
PAY_01145,CUST_05170,64.28,Success
PAY_01146,CUST_09664,85.65,Success
PAY_01147,CUST_07346,76.96,Success
PAY_01148,CUST_02898,77.84,Success
PAY_01149,CUST_01759,76.48,Success
PAY_01150,CUST_01187,75.18,Success
PAY_01151,CUST_02547,89.43,Success
PAY_01152,CUST_07325,104.45,Success
PAY_01153,CUST_04386,62.65,Success
PAY_01154,CUST_04158,80.09,Success
PAY_01155,CUST_01469,75.19,Success
PAY_01156,CUST_03744,71.39,Success
PAY_01157,CUST_09776,94.06,Success
PAY_01158,CUST_06809,85.31,Success
PAY_01159,CUST_05051,115.24,Success
PAY_01160,CUST_05233,51.43,Success
PAY_01161,CUST_05912,97.08,Success
PAY_01162,CUST_09875,42.04,Success
PAY_01163,CUST_08469,110.6,Success
PAY_01164,CUST_01125,92.88,Success
PAY_01165,CUST_05662,108.7,Success
PAY_01166,CUST_00107,82.94,Success
PAY_01167,CUST_04460,76.04,Success
PAY_01168,CUST_03445,84.05,Success
PAY_01169,CUST_01759,68.55,Success
PAY_01170,CUST_05519,82.18,Success
PAY_01171,CUST_01002,103.34,Success
PAY_01172,CUST_00522,83.27,Success
PAY_01173,CUST_01693,110.83,Success
PAY_01174,CUST_01619,106.25,Success
PAY_01175,CUST_07779,89.29,Success
PAY_01176,CUST_00825,80.16,Success
PAY_01177,CUST_09828,81.04,Failed
PAY_01178,CUST_03451,82.19,Success
PAY_01179,CUST_00719,13.7,Success
PAY_01180,CUST_08106,115.66,Success
PAY_01181,CUST_08640,43.01,Success
PAY_01182,CUST_03716,52.04,Success
PAY_01183,CUST_04277,102.0,Success
PAY_01184,CUST_05493,99.45,Success
PAY_01185,CUST_06157,47.74,Success
PAY_01186,CUST_08668,81.36,Success
PAY_01187,CUST_08716,74.96,Success
PAY_01188,CUST_02172,75.14,Success
PAY_01189,CUST_02584,82.05,Success
PAY_01190,CUST_00903,69.42,Success
PAY_01191,CUST_05105,36.59,Success
PAY_01192,CUST_06205,30.0,Success
PAY_01193,CUST_01125,80.28,Success
PAY_01194,CUST_06481,58.05,Success
PAY_01195,CUST_01597,91.48,Success
PAY_01196,CUST_04024,28.1,Success
PAY_01197,CUST_00855,85.66,Success
PAY_01198,CUST_05369,87.85,Success
PAY_01199,CUST_00575,96.43,Success
PAY_01200,CUST_06506,93.9,Success
PAY_01201,CUST_04623,82.17,Success
PAY_01202,CUST_09453,71.2,Success
PAY_01203,CUST_06139,78.12,Success
PAY_01204,CUST_02229,99.57,Success
PAY_01205,CUST_09848,96.25,Success
PAY_01206,CUST_05852,100.55,Success
PAY_01207,CUST_06955,90.3,Success
PAY_01208,CUST_00271,107.03,Success
PAY_01209,CUST_05377,71.23,Success
PAY_01210,CUST_02165,68.9,Success
PAY_01211,CUST_05560,96.17,Success
PAY_01212,CUST_06729,76.74,Failed
PAY_01213,CUST_04920,111.1,Success
PAY_01214,CUST_01143,77.78,Success
PAY_01215,CUST_01975,71.1,Success
PAY_01216,CUST_09346,78.82,Failed
PAY_01217,CUST_07811,61.08,Success
PAY_01218,CUST_03886,97.37,Success
PAY_01219,CUST_07011,97.04,Success
PAY_01220,CUST_09177,73.61,Success
PAY_01221,CUST_00241,71.88,Success
PAY_01222,CUST_05558,81.68,Success
PAY_01223,CUST_09388,74.82,Success
PAY_01224,CUST_07209,77.05,Success
PAY_01225,CUST_00194,100.29,Success
PAY_01226,CUST_04320,54.26,Success
PAY_01227,CUST_03206,100.23,Success
PAY_01228,CUST_03752,83.61,Success
PAY_01229,CUST_06699,87.37,Success
PAY_01230,CUST_03754,86.26,Success
PAY_01231,CUST_01451,103.06,Success
PAY_01232,CUST_02660,86.55,Success
PAY_01233,CUST_00899,59.42,Failed
PAY_01234,CUST_02332,85.68,Success
PAY_01235,CUST_00971,69.3,Failed
PAY_01236,CUST_02843,103.73,Success
PAY_01237,CUST_06486,80.87,Success
PAY_01238,CUST_01813,92.28,Success
PAY_01239,CUST_04335,93.52,Success
PAY_01240,CUST_03995,70.11,Success
PAY_01241,CUST_04862,80.21,Success
PAY_01242,CUST_08676,66.34,Success
PAY_01243,CUST_07370,70.18,Success
PAY_01244,CUST_08818,56.44,Failed
PAY_01245,CUST_05968,61.67,Failed
PAY_01246,CUST_02560,57.88,Success
PAY_01247,CUST_03700,52.39,Success
PAY_01248,CUST_03414,61.72,Failed
PAY_01249,CUST_00468,129.29,Success
PAY_01250,CUST_08811,85.39,Success
PAY_01251,CUST_06391,102.93,Success
PAY_01252,CUST_09788,74.4,Success
PAY_01253,CUST_02430,78.7,Success
PAY_01254,CUST_07673,55.23,Success
PAY_01255,CUST_04154,74.29,Success
PAY_01256,CUST_05852,63.41,Success
PAY_01257,CUST_02066,96.58,Success
PAY_01258,CUST_05064,75.2,Failed
PAY_01259,CUST_06700,64.17,Success
PAY_01260,CUST_03757,84.67,Success
PAY_01261,CUST_08133,97.8,Success
PAY_01262,CUST_09239,77.29,Success
PAY_01263,CUST_00759,82.13,Success
PAY_01264,CUST_04550,102.83,Success
PAY_01265,CUST_06832,68.22,Success
PAY_01266,CUST_09979,57.21,Failed
PAY_01267,CUST_00217,111.77,Success
PAY_01268,CUST_00824,91.54,Success
PAY_01269,CUST_04753,91.86,Success
PAY_01270,CUST_09540,76.08,Success
PAY_01271,CUST_03803,79.48,Success
PAY_01272,CUST_03739,68.67,Success
PAY_01273,CUST_00757,71.95,Success
PAY_01274,CUST_06449,82.0,Success
PAY_01275,CUST_06396,79.61,Success
PAY_01276,CUST_09252,61.82,Failed
PAY_01277,CUST_00785,71.82,Success
PAY_01278,CUST_07029,101.5,Success
PAY_01279,CUST_05980,93.89,Success
PAY_01280,CUST_06244,34.83,Success
PAY_01281,CUST_07123,96.49,Success
PAY_01282,CUST_09023,110.28,Success
PAY_01283,CUST_03147,75.76,Success
PAY_01284,CUST_05225,89.57,Success
PAY_01285,CUST_05799,68.89,Success
